"Date","Price","Open","High","Low","Vol.","Change %"
"05-03-2014","4,900.85","4,896.20","4,906.20","4,871.25","558.98M","0.57%"
"04-03-2014","4,873.20","4,815.20","4,875.20","4,815.20","531.57M","1.18%"
"03-03-2014","4,816.30","4,842.30","4,857.85","4,809.55","496.59M","-0.68%"
"28-02-2014","4,849.50","4,814.45","4,852.05","4,814.45","570.02M","0.69%"
"26-02-2014","4,816.40","4,796.90","4,819.40","4,796.90","563.91M","0.47%"
"25-02-2014","4,793.90","4,797.60","4,808.75","4,780.10","437.18M","0.22%"
"24-02-2014","4,783.15","4,755.30","4,786.25","4,752.70","407.96M","0.43%"
"21-02-2014","4,762.75","4,728.15","4,764.90","4,728.15","412.79M","0.98%"
"20-02-2014","4,716.35","4,733.10","4,739.70","4,713.95","448.86M","-0.77%"
"19-02-2014","4,752.90","4,735.30","4,756.65","4,733.95","354.20M","0.45%"
"18-02-2014","4,731.50","4,689.65","4,740.80","4,688.70","395.42M","0.88%"
"17-02-2014","4,690.45","4,685.15","4,695.45","4,672.15","355.12M","0.27%"
"14-02-2014","4,677.80","4,664.40","4,682.40","4,632.85","427.54M","0.60%"
"13-02-2014","4,650.00","4,715.45","4,718.55","4,643.55","430.78M","-1.31%"
"12-02-2014","4,711.95","4,717.15","4,730.25","4,706.70","411.28M","0.26%"
"11-02-2014","4,699.60","4,705.00","4,713.75","4,693.95","397.52M","0.15%"
"10-02-2014","4,692.55","4,709.45","4,714.00","4,688.45","428.60M","-0.19%"
"07-02-2014","4,701.70","4,711.15","4,713.05","4,679.85","490.83M","0.43%"
"06-02-2014","4,681.35","4,680.55","4,695.75","4,638.05","496.11M","0.20%"
"05-02-2014","4,671.85","4,656.35","4,676.25","4,632.90","480.24M","0.42%"
"04-02-2014","4,652.50","4,609.80","4,662.25","4,596.05","535.57M","0.08%"
"03-02-2014","4,648.55","4,690.15","4,702.00","4,643.65","448.71M","-1.29%"
"31-01-2014","4,709.15","4,685.30","4,714.65","4,680.35","531.66M","0.73%"
"30-01-2014","4,675.10","4,680.90","4,680.90","4,645.25","683.73M","-0.96%"
"29-01-2014","4,720.60","4,746.05","4,756.45","4,714.10","467.84M","0.00%"
"28-01-2014","4,720.60","4,723.25","4,748.30","4,694.00","557.17M","-0.11%"
"27-01-2014","4,725.60","4,780.95","4,780.95","4,722.45","554.71M","-2.30%"
"24-01-2014","4,836.70","4,875.25","4,893.20","4,835.15","448.55M","-1.36%"
"23-01-2014","4,903.50","4,894.25","4,909.95","4,892.55","427.73M","-0.01%"
"22-01-2014","4,903.95","4,884.05","4,911.15","4,872.65","442.71M","0.35%"
"21-01-2014","4,886.70","4,889.90","4,900.45","4,876.70","455.56M","0.17%"
"20-01-2014","4,878.25","4,840.30","4,880.00","4,833.00","438.48M","0.76%"
"17-01-2014","4,841.30","4,883.45","4,896.55","4,832.95","490.38M","-1.02%"
"16-01-2014","4,891.40","4,913.20","4,917.20","4,882.35","473.08M","-0.17%"
"15-01-2014","4,899.70","4,867.15","4,902.20","4,867.15","507.91M","1.01%"
"14-01-2014","4,850.75","4,861.30","4,875.95","4,844.95","421.99M","-0.39%"
"13-01-2014","4,869.95","4,825.10","4,877.80","4,825.10","473.32M","1.16%"
"10-01-2014","4,813.95","4,828.40","4,868.45","4,798.05","583.50M","-0.13%"
"09-01-2014","4,820.15","4,839.40","4,844.90","4,806.25","575.01M","-0.28%"
"08-01-2014","4,833.55","4,832.90","4,849.00","4,822.30","625.37M","0.28%"
"07-01-2014","4,820.25","4,854.65","4,868.25","4,811.45","639.88M","-0.51%"
"06-01-2014","4,845.05","4,858.85","4,858.85","4,829.65","518.16M","-0.12%"
"03-01-2014","4,850.65","4,830.15","4,857.00","4,814.85","551.02M","0.04%"
"02-01-2014","4,848.95","4,922.50","4,961.45","4,842.55","785.29M","-1.47%"
"01-01-2014","4,921.25","4,928.80","4,932.00","4,915.95","475.58M","0.13%"
"31-12-2013","4,914.85","4,914.20","4,921.00","4,898.45","478.11M","0.30%"
"30-12-2013","4,899.95","4,931.30","4,937.25","4,887.65","436.84M","-0.30%"
"27-12-2013","4,914.70","4,900.45","4,922.75","4,900.45","489.20M","0.55%"
"26-12-2013","4,887.85","4,880.60","4,905.65","4,876.90","764.37M","0.24%"
"24-12-2013","4,876.10","4,888.15","4,896.60","4,868.80","538.21M","-0.06%"
"23-12-2013","4,878.85","4,857.75","4,901.10","4,857.75","587.79M","0.35%"
"20-12-2013","4,861.65","4,788.60","4,868.10","4,787.10","615.90M","1.70%"
"19-12-2013","4,780.60","4,834.70","4,841.75","4,769.80","760.36M","-0.60%"
"18-12-2013","4,809.65","4,743.45","4,817.55","4,743.45","607.17M","1.29%"
"17-12-2013","4,748.50","4,774.80","4,786.25","4,745.20","473.50M","-0.16%"
"16-12-2013","4,756.00","4,759.05","4,773.55","4,746.25","437.09M","0.00%"
"13-12-2013","4,756.05","4,785.60","4,791.30","4,752.30","458.38M","-1.13%"
"12-12-2013","4,810.55","4,834.80","4,840.35","4,806.35","460.47M","-0.93%"
"11-12-2013","4,855.60","4,857.70","4,865.85","4,835.65","482.92M","-0.37%"
"10-12-2013","4,873.80","4,893.40","4,894.95","4,855.40","615.54M","-0.50%"
"09-12-2013","4,898.15","4,938.75","4,938.75","4,887.70","598.46M","1.39%"
"06-12-2013","4,830.80","4,811.90","4,838.05","4,809.25","534.04M","0.33%"
"05-12-2013","4,815.00","4,836.50","4,857.85","4,809.85","637.33M","1.06%"
"04-12-2013","4,764.55","4,787.65","4,803.75","4,758.85","695.84M","-0.65%"
"03-12-2013","4,795.90","4,796.20","4,815.95","4,788.70","519.66M","-0.18%"
"02-12-2013","4,804.40","4,770.85","4,812.40","4,770.85","498.11M","0.72%"
"29-11-2013","4,770.10","4,717.15","4,773.50","4,717.15","578.14M","1.30%"
"28-11-2013","4,708.80","4,704.55","4,722.70","4,696.50","720.14M","0.62%"
"27-11-2013","4,679.85","4,683.00","4,690.10","4,659.25","458.16M","0.01%"
"26-11-2013","4,679.15","4,706.35","4,718.75","4,673.15","680.34M","-0.78%"
"25-11-2013","4,716.00","4,661.35","4,719.95","4,661.35","428.71M","1.80%"
"22-11-2013","4,632.45","4,653.25","4,668.95","4,617.15","438.10M","0.01%"
"21-11-2013","4,631.85","4,702.65","4,702.65","4,623.85","486.70M","-1.87%"
"20-11-2013","4,720.05","4,762.45","4,778.05","4,709.50","599.71M","-1.08%"
"19-11-2013","4,771.75","4,764.75","4,779.45","4,754.20","551.53M","0.23%"
"18-11-2013","4,760.65","4,706.90","4,763.30","4,706.90","500.15M","1.94%"
"14-11-2013","4,670.10","4,648.30","4,698.20","4,648.30","466.18M","1.20%"
"13-11-2013","4,614.65","4,623.65","4,654.15","4,605.15","508.27M","-0.49%"
"12-11-2013","4,637.35","4,686.80","4,701.65","4,634.30","527.53M","-0.92%"
"11-11-2013","4,680.50","4,710.00","4,725.80","4,675.55","511.16M","-0.96%"
"08-11-2013","4,725.90","4,741.60","4,754.35","4,710.10","530.59M","-0.55%"
"07-11-2013","4,752.00","4,794.20","4,831.95","4,748.30","606.09M","-0.68%"
"06-11-2013","4,784.65","4,813.10","4,827.50","4,781.05","598.40M","-0.49%"
"05-11-2013","4,808.20","4,815.85","4,836.95","4,790.35","712.16M","-0.71%"
"03-11-2013","4,842.55","4,843.20","4,847.05","4,840.00","53.36M","0.41%"
"01-11-2013","4,823.00","4,798.40","4,833.95","4,798.40","818.57M","0.38%"
"31-10-2013","4,804.85","4,755.45","4,811.15","4,755.45","820.08M","0.85%"
"30-10-2013","4,764.30","4,751.05","4,775.80","4,745.60","537.30M","0.49%"
"29-10-2013","4,741.10","4,660.40","4,744.95","4,640.05","576.42M","1.81%"
"28-10-2013","4,656.85","4,699.50","4,710.00","4,652.30","436.03M","-0.78%"
"25-10-2013","4,693.40","4,705.35","4,715.05","4,684.20","453.65M","-0.42%"
"24-10-2013","4,713.00","4,715.35","4,773.80","4,700.55","530.56M","-0.22%"
"23-10-2013","4,723.50","4,746.10","4,752.10","4,680.50","636.99M","-0.31%"
"22-10-2013","4,738.35","4,723.95","4,749.05","4,723.90","687.92M","0.16%"
"21-10-2013","4,731.00","4,715.55","4,737.00","4,703.15","630.43M","0.51%"
"18-10-2013","4,706.90","4,628.50","4,713.40","4,628.50","590.43M","2.06%"
"17-10-2013","4,612.05","4,646.45","4,659.00","4,604.90","574.96M","-0.59%"
"15-10-2013","4,639.50","4,689.90","4,696.75","4,623.35","585.43M","-0.57%"
"14-10-2013","4,665.95","4,651.45","4,675.80","4,649.55","481.52M","0.30%"
"11-10-2013","4,651.80","4,661.35","4,661.35","4,627.75","548.39M","0.96%"
"10-10-2013","4,607.50","4,589.80","4,617.00","4,582.85","499.84M","0.33%"
"09-10-2013","4,592.45","4,512.30","4,596.75","4,505.75","585.34M","1.23%"
"08-10-2013","4,536.45","4,569.15","4,573.85","4,528.25","519.04M","0.30%"
"07-10-2013","4,522.80","4,505.90","4,524.95","4,471.20","430.84M","0.15%"
"04-10-2013","4,516.15","4,499.35","4,543.40","4,499.10","536.23M","0.08%"
"03-10-2013","4,512.65","4,448.00","4,517.15","4,443.25","551.55M","2.03%"
"01-10-2013","4,422.90","4,405.00","4,425.75","4,367.15","449.18M","0.70%"
"30-09-2013","4,392.05","4,433.85","4,434.00","4,381.60","421.03M","-1.43%"
"27-09-2013","4,455.95","4,497.65","4,502.80","4,448.80","461.06M","-0.59%"
"26-09-2013","4,482.30","4,476.75","4,503.25","4,472.05","603.26M","0.12%"
"25-09-2013","4,477.05","4,490.05","4,497.45","4,432.65","557.31M","-0.16%"
"24-09-2013","4,484.10","4,459.80","4,515.35","4,459.80","497.64M","0.05%"
"23-09-2013","4,482.00","4,516.30","4,549.15","4,471.55","508.75M","-1.71%"
"20-09-2013","4,560.10","4,622.35","4,636.85","4,503.05","867.72M","-1.46%"
"19-09-2013","4,627.85","4,576.00","4,643.00","4,576.00","794.03M","3.34%"
"18-09-2013","4,478.35","4,457.55","4,487.55","4,440.90","418.42M","0.76%"
"17-09-2013","4,444.50","4,429.95","4,448.30","4,414.60","400.25M","0.08%"
"16-09-2013","4,440.90","4,507.15","4,517.30","4,412.60","606.67M","-0.21%"
"13-09-2013","4,450.45","4,433.10","4,471.00","4,430.60","617.62M","0.10%"
"12-09-2013","4,445.95","4,503.70","4,504.85","4,423.05","773.52M","-0.97%"
"11-09-2013","4,489.45","4,458.90","4,496.20","4,434.00","786.21M","0.58%"
"10-09-2013","4,463.55","4,361.05","4,467.20","4,361.05","644.26M","3.34%"
"06-09-2013","4,319.40","4,281.60","4,323.05","4,248.70","630.13M","1.30%"
"05-09-2013","4,264.05","4,234.15","4,282.35","4,234.15","684.78M","2.39%"
"04-09-2013","4,164.50","4,104.10","4,171.00","4,084.70","544.48M","1.75%"
"03-09-2013","4,092.90","4,253.85","4,256.20","4,082.50","591.41M","-3.36%"
"02-09-2013","4,235.25","4,182.65","4,241.75","4,182.65","522.51M","1.42%"
"30-08-2013","4,175.85","4,134.70","4,187.35","4,103.35","724.06M","1.04%"
"29-08-2013","4,132.80","4,068.50","4,141.70","4,062.90","830.42M","2.10%"
"28-08-2013","4,047.70","4,022.80","4,067.30","3,937.70","730.71M","-0.32%"
"27-08-2013","4,060.70","4,163.30","4,163.30","4,054.70","623.14M","-3.19%"
"26-08-2013","4,194.50","4,203.95","4,228.00","4,179.25","538.97M","0.26%"
"23-08-2013","4,183.65","4,152.05","4,187.70","4,124.75","564.67M","1.15%"
"22-08-2013","4,136.10","4,052.95","4,142.70","4,032.15","650.49M","1.64%"
"21-08-2013","4,069.45","4,202.25","4,209.55","4,048.55","660.34M","-1.67%"
"20-08-2013","4,138.40","4,109.75","4,149.05","4,077.85","627.65M","-0.33%"
"19-08-2013","4,151.95","4,214.55","4,214.55","4,114.85","566.34M","-1.71%"
"16-08-2013","4,224.30","4,365.60","4,368.25","4,217.10","630.91M","-3.82%"
"14-08-2013","4,392.05","4,372.50","4,398.05","4,362.45","615.22M","0.72%"
"13-08-2013","4,360.65","4,286.75","4,363.70","4,276.10","583.90M","1.57%"
"12-08-2013","4,293.20","4,279.10","4,311.80","4,249.55","534.11M","1.01%"
"08-08-2013","4,250.35","4,208.45","4,255.30","4,208.45","550.86M","0.87%"
"07-08-2013","4,213.85","4,217.80","4,240.50","4,184.85","677.24M","-0.01%"
"06-08-2013","4,214.15","4,305.15","4,305.15","4,199.55","617.01M","-2.53%"
"05-08-2013","4,323.35","4,320.15","4,339.95","4,299.45","562.07M","0.19%"
"02-08-2013","4,314.95","4,369.35","4,376.80","4,290.15","665.52M","-0.90%"
"01-08-2013","4,354.00","4,402.70","4,428.40","4,322.25","700.68M","-0.59%"
"31-07-2013","4,379.65","4,376.95","4,383.35","4,319.70","723.26M","-0.24%"
"30-07-2013","4,390.35","4,462.50","4,471.95","4,386.65","535.66M","-1.56%"
"29-07-2013","4,459.90","4,496.30","4,500.20","4,456.75","463.48M","-1.05%"
"26-07-2013","4,507.25","4,552.10","4,557.85","4,491.65","524.61M","-0.54%"
"25-07-2013","4,531.80","4,574.15","4,585.45","4,526.25","687.74M","-1.23%"
"24-07-2013","4,588.25","4,629.40","4,635.45","4,570.20","508.81M","-1.56%"
"23-07-2013","4,660.75","4,652.90","4,673.00","4,652.90","445.92M","0.64%"
"22-07-2013","4,631.10","4,618.65","4,656.55","4,618.65","393.08M","-0.04%"
"19-07-2013","4,632.75","4,661.80","4,662.20","4,627.15","497.71M","-0.32%"
"18-07-2013","4,647.55","4,606.15","4,654.60","4,601.40","528.77M","1.08%"
"17-07-2013","4,597.70","4,609.10","4,623.55","4,567.45","640.35M","0.03%"
"16-07-2013","4,596.50","4,586.15","4,604.40","4,573.55","549.25M","-1.27%"
"15-07-2013","4,655.70","4,619.55","4,659.20","4,615.05","491.00M","0.53%"
"12-07-2013","4,630.95","4,626.05","4,636.70","4,595.35","416.22M","0.97%"
"11-07-2013","4,586.45","4,562.30","4,600.15","4,562.30","429.48M","1.66%"
"10-07-2013","4,511.40","4,548.60","4,556.85","4,504.05","449.40M","-0.63%"
"09-07-2013","4,539.95","4,518.90","4,542.00","4,518.90","467.08M","0.86%"
"08-07-2013","4,501.25","4,511.15","4,515.20","4,470.60","465.17M","-0.76%"
"05-07-2013","4,535.80","4,555.45","4,566.60","4,528.65","425.44M","0.40%"
"04-07-2013","4,517.70","4,490.55","4,525.80","4,482.80","607.55M","0.99%"
"03-07-2013","4,473.35","4,511.20","4,511.20","4,467.55","515.47M","-1.53%"
"02-07-2013","4,542.80","4,564.65","4,579.30","4,539.55","500.98M","-0.64%"
"01-07-2013","4,572.05","4,509.35","4,574.55","4,506.50","550.36M","1.36%"
"28-06-2013","4,510.90","4,441.35","4,516.35","4,441.35","610.00M","2.66%"
"27-06-2013","4,393.90","4,377.00","4,400.55","4,360.30","676.58M","1.35%"
"26-06-2013","4,335.50","4,365.50","4,371.85","4,330.10","508.71M","-0.34%"
"25-06-2013","4,350.10","4,356.45","4,389.20","4,317.70","629.52M","0.10%"
"24-06-2013","4,345.60","4,400.80","4,400.80","4,331.70","531.95M","-1.69%"
"21-06-2013","4,420.15","4,415.25","4,446.80","4,392.15","605.88M","-0.21%"
"20-06-2013","4,429.65","4,504.65","4,504.65","4,424.45","522.56M","-2.70%"
"19-06-2013","4,552.70","4,534.95","4,556.45","4,523.45","441.84M","0.26%"
"18-06-2013","4,540.70","4,553.05","4,574.40","4,534.45","470.61M","-0.37%"
"17-06-2013","4,557.50","4,533.90","4,560.25","4,498.70","430.10M","0.70%"
"14-06-2013","4,525.95","4,480.85","4,533.45","4,480.85","473.27M","1.77%"
"13-06-2013","4,447.40","4,464.05","4,478.05","4,441.75","504.58M","-1.22%"
"12-06-2013","4,502.20","4,516.00","4,526.00","4,487.80","540.30M","-0.61%"
"11-06-2013","4,529.85","4,582.70","4,593.95","4,523.95","603.59M","-1.62%"
"10-06-2013","4,604.40","4,638.75","4,656.70","4,590.55","479.49M","-0.36%"
"07-06-2013","4,621.10","4,640.70","4,687.80","4,615.20","459.63M","-0.69%"
"06-06-2013","4,653.40","4,634.55","4,676.60","4,619.05","458.83M","-0.07%"
"05-06-2013","4,656.50","4,644.35","4,663.25","4,629.95","442.40M","0.08%"
"04-06-2013","4,652.55","4,662.00","4,695.50","4,645.15","444.45M","-0.14%"
"03-06-2013","4,659.30","4,688.60","4,693.65","4,640.85","452.97M","-0.47%"
"31-05-2013","4,681.45","4,759.20","4,759.20","4,675.80","634.66M","-1.94%"
"30-05-2013","4,774.00","4,745.10","4,777.70","4,745.10","623.69M","0.15%"
"29-05-2013","4,766.65","4,781.75","4,783.90","4,745.00","457.01M","-0.22%"
"28-05-2013","4,777.05","4,759.00","4,789.25","4,743.95","440.13M","0.43%"
"27-05-2013","4,756.40","4,690.45","4,764.35","4,684.40","387.21M","1.51%"
"24-05-2013","4,685.60","4,695.40","4,699.90","4,644.60","485.61M","0.37%"
"23-05-2013","4,668.20","4,737.30","4,751.60","4,659.85","620.70M","-2.07%"
"22-05-2013","4,766.85","4,798.30","4,814.05","4,753.15","478.32M","-0.45%"
"21-05-2013","4,788.20","4,819.05","4,833.75","4,780.30","485.14M","-0.70%"
"20-05-2013","4,821.95","4,854.95","4,877.65","4,815.00","517.75M","-0.52%"
"17-05-2013","4,847.10","4,832.75","4,853.55","4,814.55","600.74M","0.35%"
"16-05-2013","4,830.25","4,799.80","4,844.90","4,799.80","596.79M","0.40%"
"15-05-2013","4,810.95","4,718.55","4,815.05","4,718.55","617.24M","2.31%"
"14-05-2013","4,702.50","4,694.80","4,721.50","4,684.35","407.80M","0.27%"
"13-05-2013","4,689.75","4,773.90","4,776.45","4,684.35","425.94M","-1.88%"
"11-05-2013","4,779.75","4,765.10","4,783.80","4,765.10","","0.22%"
"10-05-2013","4,769.20","4,735.60","4,774.40","4,735.60","451.34M","0.66%"
"09-05-2013","4,737.70","4,760.00","4,764.00","4,731.10","495.42M","-0.35%"
"08-05-2013","4,754.45","4,751.70","4,760.85","4,725.25","524.01M","0.36%"
"07-05-2013","4,737.55","4,694.70","4,741.60","4,694.70","518.89M","1.11%"
"06-05-2013","4,685.60","4,659.55","4,688.30","4,652.25","468.00M","0.57%"
"03-05-2013","4,659.10","4,692.10","4,696.60","4,651.05","573.31M","-0.77%"
"02-05-2013","4,695.05","4,630.40","4,706.40","4,630.40","562.60M","1.15%"
"30-04-2013","4,641.75","4,640.05","4,658.35","4,595.20","551.86M","0.45%"
"29-04-2013","4,620.90","4,595.55","4,628.15","4,593.00","470.18M","0.64%"
"26-04-2013","4,591.65","4,615.95","4,620.65","4,583.95","497.78M","-0.71%"
"25-04-2013","4,624.30","4,586.15","4,628.25","4,586.15","678.17M","1.14%"
"23-04-2013","4,572.40","4,581.05","4,581.05","4,540.60","544.32M","-0.04%"
"22-04-2013","4,574.40","4,531.75","4,581.05","4,531.75","593.37M","1.05%"
"18-04-2013","4,526.80","4,457.70","4,532.65","4,457.70","522.76M","1.46%"
"17-04-2013","4,461.75","4,471.20","4,496.25","4,449.90","598.64M","0.09%"
"16-04-2013","4,457.55","4,368.65","4,463.60","4,368.65","528.40M","1.86%"
"15-04-2013","4,376.05","4,338.55","4,395.70","4,335.65","465.76M","0.54%"
"12-04-2013","4,352.75","4,343.65","4,362.85","4,335.60","428.67M","-0.80%"
"11-04-2013","4,388.05","4,393.65","4,397.80","4,353.70","482.79M","0.49%"
"10-04-2013","4,366.45","4,349.10","4,370.45","4,305.00","522.24M","1.00%"
"09-04-2013","4,323.40","4,379.15","4,404.00","4,319.15","474.93M","-0.87%"
"08-04-2013","4,361.15","4,365.65","4,381.30","4,358.50","377.22M","-0.13%"
"05-04-2013","4,366.65","4,373.60","4,386.50","4,353.35","497.28M","-0.27%"
"04-04-2013","4,378.65","4,433.20","4,433.40","4,373.25","516.28M","-1.76%"
"03-04-2013","4,457.20","4,504.00","4,515.30","4,442.05","629.49M","-1.14%"
"02-04-2013","4,508.80","4,460.90","4,511.20","4,459.35","513.83M","0.97%"
"01-04-2013","4,465.60","4,449.35","4,471.20","4,441.40","434.70M","0.61%"
"28-03-2013","4,438.35","4,397.85","4,444.15","4,370.15","740.67M","1.00%"
"26-03-2013","4,394.60","4,379.00","4,400.55","4,376.85","488.80M","0.10%"
"25-03-2013","4,390.30","4,436.10","4,453.65","4,382.50","593.86M","-0.32%"
"22-03-2013","4,404.50","4,413.95","4,431.75","4,386.30","607.74M","-0.20%"
"21-03-2013","4,413.50","4,452.65","4,489.30","4,407.45","661.08M","-0.73%"
"20-03-2013","4,446.05","4,497.75","4,500.15","4,438.00","740.55M","-1.22%"
"19-03-2013","4,500.85","4,586.10","4,587.45","4,492.20","624.04M","-1.57%"
"18-03-2013","4,572.65","4,566.95","4,583.20","4,556.00","416.77M","-0.56%"
"15-03-2013","4,598.20","4,629.15","4,655.85","4,594.55","615.89M","-0.60%"
"14-03-2013","4,625.75","4,582.15","4,631.45","4,540.40","581.97M","0.89%"
"13-03-2013","4,585.00","4,620.40","4,620.40","4,579.45","495.84M","-1.12%"
"12-03-2013","4,636.90","4,662.65","4,669.85","4,622.50","493.68M","-0.52%"
"11-03-2013","4,661.25","4,661.00","4,682.70","4,653.85","487.51M","0.01%"
"08-03-2013","4,660.65","4,613.00","4,664.35","4,613.00","572.77M","1.28%"
"07-03-2013","4,601.55","4,560.80","4,608.35","4,560.80","513.78M","0.68%"
"06-03-2013","4,570.45","4,557.10","4,581.10","4,555.25","641.04M","0.69%"
"05-03-2013","4,539.00","4,483.65","4,542.50","4,483.65","662.20M","1.54%"
"04-03-2013","4,470.15","4,491.35","4,491.35","4,450.60","779.96M","-0.66%"
"01-03-2013","4,499.75","4,483.00","4,515.75","4,475.30","670.12M","0.50%"
"28-02-2013","4,477.50","4,589.25","4,608.50","4,464.70","1.32B","-1.99%"
"27-02-2013","4,568.20","4,550.45","4,583.25","4,527.30","697.28M","0.69%"
"26-02-2013","4,537.10","4,602.25","4,602.25","4,529.20","538.52M","-1.62%"
"25-02-2013","4,611.65","4,633.40","4,638.25","4,590.50","567.83M","-0.22%"
"22-02-2013","4,621.80","4,613.75","4,640.45","4,607.90","486.02M","0.00%"
"21-02-2013","4,621.75","4,679.40","4,679.40","4,617.20","559.25M","-1.63%"
"20-02-2013","4,698.35","4,712.00","4,718.10","4,696.00","589.62M","0.03%"
"19-02-2013","4,697.10","4,660.75","4,701.75","4,652.10","467.43M","0.80%"
"18-02-2013","4,659.60","4,647.95","4,669.00","4,646.55","419.45M","0.27%"
"15-02-2013","4,647.25","4,634.80","4,653.85","4,616.90","564.57M","-0.07%"
"14-02-2013","4,650.35","4,688.50","4,693.00","4,642.30","648.53M","-0.81%"
"13-02-2013","4,688.45","4,701.85","4,726.50","4,682.90","574.68M","-0.04%"
"12-02-2013","4,690.30","4,675.90","4,693.20","4,659.85","669.27M","0.27%"
"11-02-2013","4,677.85","4,691.85","4,692.25","4,668.80","423.35M","-0.10%"
"08-02-2013","4,682.55","4,707.90","4,721.00","4,668.90","597.34M","-0.65%"
"07-02-2013","4,713.25","4,725.20","4,753.90","4,705.90","568.30M","-0.52%"
"06-02-2013","4,738.10","4,751.15","4,761.40","4,734.55","596.18M","0.10%"
"05-02-2013","4,733.60","4,737.40","4,743.50","4,723.15","564.36M","-0.54%"
"04-02-2013","4,759.25","4,790.70","4,802.70","4,755.55","583.11M","-0.35%"
"01-02-2013","4,775.90","4,798.90","4,814.50","4,769.10","672.53M","-0.40%"
"31-01-2013","4,795.30","4,791.50","4,803.65","4,784.20","918.86M","-0.04%"
"30-01-2013","4,797.15","4,803.35","4,814.75","4,788.85","611.79M","0.05%"
"29-01-2013","4,794.80","4,812.70","4,845.70","4,790.90","727.47M","-0.49%"
"28-01-2013","4,818.30","4,820.70","4,831.05","4,808.80","544.08M","0.04%"
"25-01-2013","4,816.45","4,766.90","4,819.50","4,757.85","819.22M","1.10%"
